inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;;inf-norm-Clever-5-samples;;inf-norm-Clever-20-samples;;inf-norm-Clever-100-samples;;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;;2-norm-Clever-5-samples;;2-norm-Clever-20-samples;;2-norm-Clever-100-samples;;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;;1-norm-Clever-1024-samples
0,0117001981;0,0117001981;0,048238188;1;0,0192;1;0,0172;0;0,004;1;0,0155;0,3578;0,5512;0,3578;1;0,7307;1;0,6385;0;0,0379;1;0,6128;8,5004;11,2544;8,5004;3,7631;0,0084;0,0051;0;2,5906
0,0117001981;0,0117001981;0,05096668;1;0,0252;1;0,0249;1;0,0242;1;0,0215;0,3585;0,3738;0,3585;0;0,0037;0;0,0085;0;0,3557;0;0,003;8,5089;33,9473;8,5089;6,7981;6,1725;5,1347;0;0,0241
0,0117001981;0,0117001981;0,0316248238;1;0,0196;1;0,0192;0;0,0026;1;0,0174;0,359;0,3904;0,359;0;0,0268;0;0,0385;0;0,0013;0;0,0302;8,5294;27,9507;8,5294;7,3924;5,4327;4,8259;0;0,0167
0,0117001981;0,0117001981;0,0372835398;1;0,0166;1;0,0152;1;0,0151;1;0,0142;0,3602;0,3602;0,5662;1;0,6972;1;0,645;1;0,6482;0;0,0023;8,5417;25,4918;8,5417;7,8;5,8234;5,2353;0;4,2597
0,0117001981;0,0117001981;0,0406959355;1;0,0256;1;0,022;1;0,0237;1;0,0213;0,3617;0,3899;0,3617;0;0,0074;1;0,5025;0;0,0065;0;0,2291;8,6021;12,4315;8,6021;3,8294;0,0146;0,013;0;2,7979
0,0117001981;0,0117001981;0;1;0,0236;1;0,0236;1;0,0208;1;0,0192;0,3633;0,4065;0,3633;0;0,0032;1;0,7637;0;0,0043;0;0,0055;8,6174;13,8779;8,6174;7,216;0,0285;5,6616;0;4,8602
0,0117001981;0,0117001981;0,0306077003;1;0,0201;1;0,0183;1;0,0174;1;0,0151;0,3646;0,5227;0,3646;0;0,0012;0;0,0113;0;0,0025;0;0,0018;8,641;17,1218;8,641;7,8758;7,0544;6,0559;0;5,3629
0,0117001981;0,0117001981;0,0313256979;1;0,0156;1;0,0135;1;0,0133;1;0,0122;0,3655;0,3655;0,4625;1;0,6615;1;0,6603;0;0,0186;1;0,5189;8,7031;16,2574;8,7031;0,0166;3,4497;4,0342;0;0,0259
0,0117011666;0,0117011666;0,0215752721;1;0,013;0;0,007;0;0,006;0;0,0045;0,3667;0,3803;0,3667;0;0,0075;0;0,022;0;0,0068;0;0,0051;8,7063;9,9336;8,7063;0,0055;0,0083;0,0117;0;0,0114
0,0117019415;0,0117019415;0,0346467197;1;0,0339;1;0,0325;1;0,0308;1;0,0289;0,3669;0,438;0,3669;0;0,0138;0;0,0055;0;0,0126;0;0,0085;8,714;16,9529;8,714;8,4197;7,524;6,9243;0;6,4394
0,0117019415;0,0117019415;0,0383336544;1;0,0186;1;0,0174;1;0,0173;1;0,0168;0,367;0,392;0,367;1;0,6599;0;0,2267;1;0,5954;1;0,5483;8,7733;16,6491;8,7733;7,4317;6,7431;5,8516;0;0,0105
0,0120002031;0,0120002031;0,0305975378;1;0,0149;0;0,0114;0;0,0099;0;0,0041;0,3699;0,3699;0,4374;0;0,0078;1;1,0725;0;0,0131;0;0,0234;8,7735;17,1952;8,7735;2,2845;1,4421;0,0254;0;0,0156
0,0120002031;0,0120002031;0,0345810354;1;0,0287;1;0,0269;1;0,0263;1;0,0252;0,3701;0,3701;0,3862;1;0,8553;1;0,8246;0;0,004;0;0,0007;8,778;16,2895;8,778;3,9723;3,1482;2,5718;0;2,7445
0,0120002031;0,0120002031;0,0515874326;1;0,0339;1;0,033;1;0,0307;1;0,0304;0,3708;0,3834;0,3708;1;0,9723;0;0,0057;0;0,0007;0;0,0074;8,8214;14,624;8,8214;5,1873;4,5521;0,0508;0;4,0424
0,0120002031;0,0120002031;0,0372387171;0;0,0114;0;0,0099;0;0,007;0;0,008;0,3728;0,3789;0,3728;0;0,0071;0;0,008;0;0,0187;0;0,006;8,8936;14,0541;8,8936;4,7363;0,1421;3,759;0;3,4548
0,0123002082;0,0123002082;0,0399520397;1;0,0303;1;0,0257;1;0,0257;1;0,0214;0,3761;0,6391;0,3761;1;1,1564;1;1,1405;0;0,0129;1;1,0965;8,9743;17,5905;8,9743;5,5313;5,1679;4,3059;0;3,9337
0,0123002082;0,0123002082;0,0342806876;1;0,0306;1;0,0215;0;0,0028;1;0,0202;0,3772;0,3772;0,5827;0;0,0097;1;0,8067;0;0,0051;0;0,0142;9,0836;9,0836;9,4769;0,0529;3,7652;0,004;0;0,003
0,0123002082;0,0123002082;0,0504102707;1;0,0258;1;0,0214;1;0,022;1;0,0215;0,38;0,4249;0,38;1;1,1324;0;0,0145;0;0,0089;0;0,0142;9,0841;17,1305;9,0841;5,284;5,3535;4,7804;0;4,5572
0,0123002082;0,0123002082;0,0404472649;1;0,023;1;0,0217;1;0,0201;1;0,0204;0,3803;0,3803;0,3895;1;0,6948;0;0,0023;0;0,2772;0;0,0063;9,1253;9,1253;10,1432;5,8703;4,882;2,8155;0;0,0116
0,0123020411;0,0123020411;0,0512198806;1;0,0285;0;0,0026;1;0,0231;1;0,021;0,3812;0,3812;0,5182;0;0,0041;0;0,0055;0;0,003;0;0,0127;9,146;14,3908;9,146;7,948;0,0203;0,017;0;0,0027
0,0125996172;0,0125996172;0,0348677039;1;0,0209;0;0,0017;1;0,0172;1;0,017;0,3817;0,3817;0,3867;1;0,6876;0;0,009;0;0,0292;0;0,0042;9,2756;21,5973;9,2756;7,0884;5,5782;0,0209;0;4,4454
0,012601316;0,012601316;0,0496540368;1;0,0378;1;0,0355;1;0,0293;1;0,0272;0,3818;0,3826;0,3818;1;1,1118;0;0,0526;0;0,0151;0;0,015;9,3339;15,2979;9,3339;9,6209;8,5505;6,8719;0;6,7312
0,0126020908;0,0126020908;0,0381792784;1;0,0434;1;0,0341;0;0,0063;1;0,0299;0,3821;0,4602;0,3821;1;0,6973;0;0,0116;0;0,0059;0;0,0157;9,4606;9,4606;10,8745;8,4322;8,2908;0,0276;0;0,0579
0,0129002184;0,0129002184;0,0332999825;1;0,0206;1;0,0204;1;0,019;1;0,0167;0,3826;0,5036;0,3826;1;0,9911;0;0,0092;0;0,0673;0;0,024;9,474;20,0848;9,474;5,6891;5,0556;0,016;0;0,0097
0,0129002184;0,0129002184;0,0359215811;1;0,023;1;0,0191;1;0,0151;1;0,0154;0,3842;0,3842;0,6558;1;0,7945;0;0,0436;1;0,7221;0;0,0088;9,5041;13,0596;9,5041;7,6284;0,1056;6,2214;0;5,6317
0,0129021406;0,0129021406;0,0427918732;1;0,0254;1;0,0232;1;0,0227;1;0,0221;0,3849;0,4118;0,3849;0;0,0041;1;0,7989;0;0,0063;1;0,6077;9,5588;13,5532;9,5588;5,2603;2,5808;4,6598;0;0,0099
0,0129021406;0,0129021406;0,0288738012;1;0,0275;1;0,0267;1;0,0206;1;0,0181;0,3853;0,6391;0,3853;1;1,1564;0;0,1365;1;1,1564;0;0,0078;9,656;31,4557;9,656;9,6756;9,8086;8,5604;0;7,765
0,0129021406;0,0129021406;0,0298378468;1;0,0224;1;0,0206;1;0,0162;1;0,0188;0,3864;0,4832;0,3864;0;0,0045;0;0,0045;0;0,0095;0;0,0537;9,6962;12,3131;9,6962;5,5116;5,9969;3,4733;0;2,6256
0,0132002234;0,0132002234;0,0288753211;1;0,0202;1;0,0198;1;0,0185;1;0,0175;0,3871;0,4329;0,3871;1;1,0593;0;0,0208;1;0,8523;0;0,0163;9,7138;14,26;9,7138;4,4793;4,0798;3,4287;0;3,2425
0,0132002234;0,0132002234;0,0230002441;1;0,0208;1;0,02;0;0,012;0;0,0099;0,3888;0,3888;0,4536;0;0,1985;0;0,0108;0;0,0029;0;0,0034;9,7434;17,2889;9,7434;6,1585;5,5203;4,7223;0;4,2189
0,0132002234;0,0132002234;0,0380143821;1;0,0498;1;0,0482;1;0,0294;1;0,0313;0,3891;0,4831;0,3891;1;0,9859;0;0,0104;0;0,0112;0;0,0056;9,822;16,4939;9,822;8,3972;7,6908;6,4315;0;6,2331
0,0132002234;0,0132002234;0,0369970351;0;0,0022;1;0,0168;1;0,0165;1;0,0158;0,3913;0,4604;0,3913;1;1,1564;0;0,0119;1;1,1089;0;0,0484;10,1251;26,9406;10,1251;8,3946;7,3861;6,7466;0;6,3426
0,0132002234;0,0132002234;0,0457716584;1;0,0166;0;0,0058;1;0,0157;1;0,0139;0,3914;0,4429;0,3914;0;0,006;0;0,0022;0;0,0071;0;0,0023;10,2097;17,2649;10,2097;7,424;6,5783;0,0727;0;5,2096
0,0132002234;0,0132002234;0,0296802521;1;0,0222;1;0,0202;1;0,0161;1;0,0154;0,3915;0,4899;0,3915;0;0,0167;1;0,9027;0;0,1784;1;0,5923;10,2935;24,6523;10,2935;6,1356;6,72;0,0185;0;4,7343
0,0132002234;0,0132002234;0,0291039646;1;0,0264;1;0,0262;1;0,0239;1;0,0229;0,3943;0,3943;0,4945;0;0,0071;0;0,0036;0;0,0675;0;0,0082;10,3181;19,6712;10,3181;7,4755;6,1342;5,6434;0;4,7998
0,0132014155;0,0132014155;0,0551354438;1;0,0153;1;0,0151;1;0,0148;1;0,0144;0,3973;0,4561;0,3973;1;0,8399;0;0,0752;1;0,8033;1;0,7777;10,328;10,328;10,5931;3,0158;2,5045;2,0024;0;2,1083
0,0132014155;0,0132014155;0,0370370448;1;0,022;1;0,026;1;0,0192;1;0,0191;0,4;0,4293;0,4;1;1,1231;0;0,0361;0;0,0276;1;0,9301;10,4;15,337;10,4;9,108;8,2729;0,1689;0;6,5579
0,0132021904;0,0132021904;0,0344220996;1;0,0313;1;0,0202;1;0,0193;1;0,0172;0,401;0,401;0,4804;0;0,0041;0;0,0138;0;0,0135;1;0,4446;10,5097;18,331;10,5097;8,0092;7,2495;6,0552;0;6,0774
0,0135002285;0,0135002285;0,0326991379;1;0,0237;1;0,0231;1;0,0213;1;0,022;0,4021;0,4202;0,4021;0;0,0102;0;0,0092;0;0,0042;0;0,0014;10,619;29,1724;10,619;4,5491;4,3048;4,048;0;3,7668
0,0135002285;0,0135002285;0,0379803479;1;0,0308;1;0,0294;1;0,0297;1;0,0273;0,4039;0,4985;0,4039;1;0,8567;0;0,0276;0;0,0071;0;0,002;10,6963;29,7826;10,6963;5,6685;5,1387;4,9618;0;4,6635
0,0135002285;0,0135002285;0,0268979371;1;0,0317;1;0,0243;1;0,0242;1;0,0187;0,4047;0,4682;0,4047;1;1,1564;1;0,7701;0;0,0073;1;0,8152;10,8088;13,5612;10,8088;6,4534;5,7227;4,4629;0;4,6706
0,0135002285;0,0135002285;0,0301406235;1;0,02;1;0,019;1;0,0192;1;0,0167;0,4055;0,4272;0,4055;1;0,5448;0;0,0048;0;0,0107;0;0,007;10,8769;10,8769;12,3349;5,8506;3,4152;4,5015;0;0,0121
0,0135002285;0,0135002285;0,0577380955;1;0,0322;0;0,0022;1;0,0304;1;0,0296;0,4086;0,4086;0,4996;1;0,6286;0;0,0223;0;0,1964;0;0,0213;10,8826;31,2701;10,8826;8,7343;7,9296;7,089;0;6,3895
0,0135002285;0,0135002285;0,033130765;1;0,0237;1;0,0234;1;0,0225;1;0,0221;0,4101;0,5065;0,4101;1;1,1564;0;0,0053;1;1,1026;0;0,2279;10,9232;15,094;10,9232;5,1657;0,0578;4,1702;0;0,0055
0,0135022402;0,0135022402;0,0385970324;1;0,0154;1;0,015;1;0,0148;0;0,0134;0,4105;0,4105;0,4603;0;0,0082;0;0,0042;0;0,0023;0;0,0067;11,0057;13,7384;11,0057;2,6499;5,219;4,5213;0;0,0268
0,0135022402;0,0135022402;0,0394275784;1;0,0219;1;0,0208;0;0,0084;1;0,0183;0,4162;0,4708;0,4162;0;0,0741;0;0,0061;0;0,0056;0;0,007;11,0319;18,4714;11,0319;5,2623;4,6841;4,1049;0;3,4584
0,0138002336;0,0138002336;0,0358747244;1;0,0217;1;0,0192;1;0,0177;1;0,0175;0,4171;0,6104;0,4171;1;0,9932;1;0,9999;0;0,0126;0;0,0014;11,055;13,9017;11,055;8,1577;7,5627;0,0349;0;0,0046
0,0138002336;0,0138002336;0,0284017324;1;0,0254;1;0,0246;1;0,0229;1;0,022;0,4186;0,4412;0,4186;0;0,0127;1;0,583;0;0,0633;0;0,017;11,1087;15,6363;11,1087;6,4981;4,8664;0,0115;0;4,1579
0,0138002336;0,0138002336;0,0381881595;1;0,0244;1;0,0246;0;0,0089;1;0,0217;0,4186;0,7019;0,4186;0;0,0236;0;0,0066;0;0,0104;1;0,6762;11,1967;21,3677;11,1967;4,1202;4,4488;3,4858;0;3,4567
0,01380229;0,01380229;0,0472779721;1;0,0188;1;0,018;1;0,0165;1;0,0169;0,4188;0,4188;0,6691;0;0,0183;0;0,0145;1;1,1564;0;0,0052;11,2677;16,5453;11,2677;6,9964;0,0101;0,0125;0;3,7847
0,01380229;0,01380229;0,0657250881;1;0,0244;1;0,0231;1;0,0228;1;0,0213;0,4192;0,4192;0,4221;0;0,0092;0;0,0026;0;0,0059;0;0,008;11,3019;14,2537;11,3019;5,8284;5,8158;5,0741;0;4,7892
0,0141002387;0,0141002387;0,0341693759;1;0,0199;1;0,0204;1;0,015;0;0,0129;0,4224;0,4224;0,6071;0;0,0273;0;0,0029;0;0,0351;1;0,755;11,3216;25,0327;11,3216;9,1805;8,1037;7,1318;0;6,1527
0,0141002387;0,0141002387;0,055355534;1;0,0293;1;0,0274;0;0,0136;1;0,0197;0,4249;0,4313;0,4249;0;0,0029;1;0,694;0;0,1864;0;0,004;11,3482;15,0189;11,3482;9,4315;7,5303;6,4602;0;6,0114
0,0141002387;0,0141002387;0,0409758687;1;0,0216;1;0,0208;1;0,02;1;0,0193;0,4276;0,5274;0,4276;0;0,0083;0;0,0103;1;0,5032;0;0,0066;11,3985;13,314;11,3985;5,7995;0,0193;5,433;0;4,9796
0,0141002387;0,0141002387;0,035328269;1;0,03;1;0,0274;1;0,0215;1;0,0219;0,4278;0,5042;0,4278;1;0,833;0;0,0122;0;0,0114;0;0,0129;11,4288;23,3766;11,4288;4,7362;5,5028;4,3758;0;4,1052
0,0141002387;0,0141002387;0,0300326496;1;0,0287;1;0,0243;1;0,0221;1;0,0191;0,4283;0,8094;0,4283;1;1,0629;1;1,0147;0;0,0309;0;0,0064;11,4544;19,4171;11,4544;7,3433;0,0042;4,8936;0;0,0151
0,0141002387;0,0141002387;0,0411493331;0;0,0053;1;0,0154;1;0,0275;1;0,024;0,4284;0,4284;0,4967;0;0,0074;1;1,1564;1;1,1564;1;1,1564;11,4929;25,2191;11,4929;6,5419;5,7084;5,1226;0;4,3373
0,0141023397;0,0141023397;0,0375368595;1;0,0299;1;0,0293;1;0,0265;1;0,0229;0,429;0,429;0,6504;0;0,0076;1;0,9759;0;0,0135;0;0,0016;11,5168;26,2509;11,5168;5,1191;4,7479;0,0245;0;1,1381
0,0141023397;0,0141023397;0,0461467803;1;0,0337;1;0,0339;0;0,0012;1;0,0292;0,4294;0,4294;0,4493;0;0,0141;0;0,0065;0;0,0146;0;0,1125;11,5289;28,4279;11,5289;7,8588;5,8691;5,6056;0;4,9936
0,0144002438;0,0144002438;0,0406394303;1;0,0249;1;0,0233;1;0,0217;1;0,0214;0,4307;0,4953;0,4307;1;0,8123;0;0,0075;0;0,0101;0;0,0111;11,77;21,3375;11,77;6,6796;6,9054;5,3169;0;0,0539
0,0144002438;0,0144002438;0,0258987322;1;0,0197;1;0,0192;1;0,0184;1;0,0177;0,4327;0,4813;0,4327;1;0,888;0;0,0079;0;0,0063;0;0,0154;11,8379;12,7494;11,8379;3,4121;4,1836;0,0616;0;0,0036
0,0144002438;0,0144002438;0;0;0,0048;1;0,0279;0;0,0006;1;0,0264;0,4328;0,4328;0,4407;0;0,3752;0;0,0197;0;0,0028;0;0,0096;11,8524;16,6689;11,8524;7,0065;6,813;6,1366;0;5,8709
0,0144002438;0,0144002438;0,0349255204;1;0,0238;1;0,0228;1;0,0169;0;0,0144;0,4334;0,4334;0,5044;1;1,1564;1;1,1126;0;0,016;0;0,0083;11,9356;17,5638;11,9356;2,9797;0,0265;2,3942;0;2,3063
0,0144002438;0,0144002438;0,0480463356;1;0,0268;1;0,024;1;0,0245;1;0,022;0,4342;0,4342;0,4785;0;0,0101;0;0,0088;1;0,5722;0;0,0077;11,99;47,2815;11,99;9,3674;8,3122;7,7266;0;7,06
0,0144023895;0,0144023895;0,03240183;1;0,016;0;0,0144;0;0,0144;0;0,0136;0,4359;0,4646;0,4359;0;0,0103;0;0,002;0;0,0568;0;0,0015;12,0387;18,6255;12,0387;9,6906;8,4794;8,1359;0;7,6517
0,0147002488;0,0147002488;0,0417036116;1;0,0246;1;0,0245;1;0,0237;1;0,0211;0,444;0,4791;0,444;0;0,0164;0;0,0099;0;0,0358;0;0,0039;12,0635;19,0199;12,0635;7,2092;6,496;5,4516;0;5,0305
0,0147002488;0,0147002488;0,0334177017;1;0,0224;1;0,0204;1;0,0163;1;0,0156;0,4441;0,4619;0,4441;0;0,0041;1;0,5198;1;0,5016;0;0,0081;12,0833;14,6483;12,0833;9,0686;8,4905;7,7083;0;7,0968
0,0147002488;0,0147002488;0,0338476002;1;0,0245;1;0,0228;0;0,0031;1;0,0196;0,4447;0,4661;0,4447;1;0,948;0;0,0176;0;0,0034;0;0,0013;12,1681;18,9011;12,1681;0,0738;5,5294;5,1083;0;4,1655
0,0147002488;0,0147002488;0,0383253992;1;0,0212;1;0,0198;1;0,0161;1;0,0175;0,4468;0,5204;0,4468;1;0,9337;0;0,0068;1;0,9001;1;0,8754;12,1844;16,2182;12,1844;4,8543;4,581;3,8672;0;3,5951
0,0147002488;0,0147002488;0,0344976634;1;0,0257;1;0,0238;1;0,0234;1;0,0229;0,4475;0,4475;0,5397;1;1,1564;0;0,0222;0;0,0016;0;0,0038;12,2978;21,5376;12,2978;6,8991;5,7864;0,0205;0;4,3479
0,0147002488;0,0147002488;0,0366554558;1;0,0272;1;0,0227;1;0,0213;1;0,0204;0,4486;0,4642;0,4486;1;0,7267;1;0,6829;0;0,0264;1;0,6501;12,3059;13,9642;12,3059;3,8281;3,274;1,9453;0;2,5754
0,0147024393;0,0147024393;0,0690834224;1;0,0373;1;0,0366;0;0,0024;1;0,0324;0,4489;0,6507;0,4489;1;1,0936;0;0,043;0;0,0036;0;0,0059;12,3584;14,0829;12,3584;3,5315;2,2337;2,7631;0;2,6196
0,0147024393;0,0147024393;0,0507147908;1;0,0277;1;0,0248;1;0,0238;1;0,0221;0,4601;0,4727;0,4601;1;1,0597;0;0,0299;1;1,0238;0;0,0585;12,3623;12,3623;17,9245;4,4775;0,0248;3,0615;0;2,6051
0,0150002539;0,0150002539;0,0425161719;1;0,0363;1;0,0349;1;0,032;1;0,0301;0,4611;0,4611;0,5011;1;1,1564;1;1,1564;0;0,0144;1;1,1564;12,4185;15,8612;12,4185;7,0338;6,4292;5,8341;0;5,3033
0,0150009394;0,0150009394;0,0402866602;1;0,0213;1;0,0193;1;0,0186;1;0,0179;0,4632;0,5947;0,4632;1;0,9164;1;0,8891;1;0,8562;0;0,0111;12,4267;21,8535;12,4267;3,8606;0,033;2,0584;0;2,3209
0,0150024891;0,0150024891;0,0441963971;1;0,0204;1;0,0192;1;0,0175;1;0,017;0,4635;0,4635;0,5224;1;1,1564;1;1,0204;0;0,0063;0;0,0041;12,4278;16,0666;12,4278;4,2776;3,4304;2,9154;0;2,4985
0,0150024891;0,0150024891;0,0619927347;1;0,0272;1;0,0256;1;0,0236;1;0,0214;0,4655;0,4655;0,5104;1;0,9281;0;0,0118;1;0,8226;0;0,0192;12,4419;21,8575;12,4419;10,7044;9,2728;6,7703;0;6,3666
0,0153025389;0,0153025389;0,0348982513;1;0,0239;1;0,0228;1;0,022;1;0,0206;0,4663;0,5317;0,4663;1;0,7187;1;0,634;0;0,0073;0;0,0037;12,5248;17,2281;12,5248;5,9958;5,042;4,3759;0;4,1292
0,0153025389;0,0153025389;0,0367055535;1;0,0283;1;0,0257;1;0,0214;1;0,0219;0,4694;0,4694;0,4899;0;0,0061;1;0,7835;0;0,0019;1;0,6762;12,5682;17,6775;12,5682;3,513;3,3828;3,0532;0;2,8506
0,0153025389;0,0153025389;0,042748332;1;0,0342;1;0,0329;0;0,0017;1;0,0288;0,47;0,522;0,47;1;1,007;1;0,9504;1;0,9153;0;0,0139;12,5955;18,0045;12,5955;4,8337;0,0082;0,0295;0;2,895
0,0153025389;0,0153025389;0,0548376441;1;0,041;1;0,0379;1;0,0374;1;0,0339;0,471;0,471;0,7335;0;0,004;1;1,1564;0;0,0072;0;0,0167;12,6218;22,7092;12,6218;9,0173;9,8539;9,1714;0;8,3322
0,0156002641;0,0156002641;0,0442843288;1;0,0288;1;0,028;1;0,026;1;0,0253;0,4711;0,5176;0,4711;1;0,8804;1;0,8405;0;0,0534;0;0,0413;12,6319;57,9008;12,6319;10,3914;8,5777;7,3749;0;0,0602
0,0156002641;0,0156002641;0,0266973674;1;0,0186;1;0,0178;1;0,0168;1;0,0164;0,4763;0,657;0,4763;0;0,0128;0;0,0342;1;1,0584;0;0,0042;12,7027;24,0284;12,7027;5,7913;6,0141;5,3047;0;4,7433
0,0156002641;0,0156002641;0;1;0,0347;1;0,0327;1;0,0245;1;0,0199;0,4763;0,4763;0,4912;0;0,0025;0;0,0012;0;0,0082;0;0,0137;12,7596;18,0691;12,7596;6,2261;4,2436;3,9525;0;0,0028
0,0156002641;0,0156002641;0,030797869;1;0,038;1;0,0357;1;0,033;1;0,0318;0,4765;0,8016;0,4765;0;0,0129;0;0,0482;0;0,0064;1;0,9374;12,8258;37,989;12,8258;6,5563;5,2853;4,3024;0;4,4186
0,0156002641;0,0156002641;0,0499011874;1;0,034;1;0,0337;1;0,0311;1;0,0271;0,4773;0,5024;0,4773;1;1,0879;1;1,0298;0;0,0166;1;0,8581;12,8818;19,9514;12,8818;0,0262;0,0159;4,8196;0;0,0146
0,0156002641;0,0156002641;0,05991745;1;0,0259;1;0,0253;1;0,0244;1;0,0235;0,4802;0,4802;0,5301;0;0,0145;0;0,0133;0;0,0066;0;0,0029;12,9797;21,3314;12,9797;7,8145;0,0189;0,0539;0;3,2076
0,0156025887;0,0156025887;0,0350703597;1;0,0237;1;0,0222;1;0,0208;1;0,0204;0,482;0,5322;0,482;1;0,9576;0;0,0192;0;0,0252;0;0,0062;13,0093;15,4841;13,0093;5,632;5,3337;4,8232;0;4,2785
0,0159002692;0,0159002692;0,0318567753;1;0,03;1;0,0293;1;0,0276;1;0,026;0,4821;0,553;0,4821;1;1,1093;1;1,0482;0;0,0075;0;0,0093;13,0457;19,8858;13,0457;7,4137;8,4071;7,1727;0;5,7615
0,0159026384;0,0159026384;0,0385605395;1;0,027;1;0,0239;1;0,0213;0;0,0057;0,4825;0,4825;0,5155;1;1,1564;1;1,1564;1;1,1564;1;0,6604;13,0847;16,7082;13,0847;6,8916;6,2304;5,8678;0;5,2735
0,0162002742;0,0162002742;0,0667418316;1;0,0329;1;0,0322;1;0,0316;1;0,0301;0,4825;0,4825;0,4931;1;0,8155;1;0,8117;1;0,611;1;0,7097;13,1735;14,1393;13,1735;4,3212;3,9801;0,04;0;3,283
0,0162002742;0,0162002742;0,0560699701;1;0,0498;1;0,0485;1;0,0475;1;0,0463;0,4832;0,4832;0,5274;1;1,1184;0;0,0105;1;0,7809;0;0,0562;13,202;18,6319;13,202;7,3121;6,4504;0,0179;0;5,9203
0,0162002742;0,0162002742;0,0375242233;1;0,0245;1;0,0239;1;0,023;1;0,0215;0,4837;0,4837;0,5582;0;0,0079;0;0,0129;0;0,0017;0;0,0151;13,2211;13,2211;13,898;8,1196;8,0759;7,0376;0;6,2216
0,0162026882;0,0162026882;0,0407403708;1;0,0269;1;0,0259;1;0,0237;1;0,0234;0,4843;0,5393;0,4843;0;0,0032;0;0,0116;0;0,0043;0;0,0029;13,2674;17,6392;13,2674;7,8789;6,5043;6,2385;0;5,6483
0,0165002793;0,0165002793;0,0358766615;1;0,0256;1;0,0231;1;0,0222;1;0,0207;0,486;0,5172;0,486;1;1,1564;0;0,0079;1;0,8335;0;0,0053;13,3119;19,4047;13,3119;8,1113;6,9756;6,2557;0;5,5339
0,0165002793;0,0165002793;0,0477186441;1;0,0211;1;0,0216;1;0,0202;1;0,0184;0,488;0,5294;0,488;0;0,0135;1;0,9308;0;0,0145;1;0,9225;13,3382;25,1024;13,3382;0,0122;0,0557;0,7774;0;4,6427
0,0168002844;0,0168002844;0,0606294125;1;0,0233;1;0,0223;1;0,0219;1;0,0211;0,4886;0,6039;0,4886;0;0,0257;0;0,0145;0;0,4484;0;0,0052;13,3836;19,7883;13,3836;6,5469;7,1982;6,8425;0;6,342
0,0168002844;0,0168002844;0,0443665981;1;0,0229;1;0,0218;1;0,0208;1;0,0197;0,4888;0,4888;0,533;1;1,1352;0;0,0106;0;0,0039;0;0,0106;13,4389;19,1054;13,4389;7,4299;7,3586;0,0634;0;5,8811
0,0168002844;0,0168002844;0,0489938855;1;0,0223;0;0,0075;1;0,0199;1;0,0187;0,4891;0,4891;0,5341;1;0,9638;1;0,8461;1;0,9061;1;0,8703;13,4598;32,3562;13,4598;5,7547;5,7659;4,8607;0;4,595
0,0168002844;0,0168002844;0,0431402624;1;0,0261;1;0,0241;1;0,0238;1;0,0216;0,4897;0,4935;0,4897;0;0,0124;0;0,0113;0;0,0208;1;0,9694;13,4719;19,1876;13,4719;0,0165;2,8304;0,0325;0;2,2339
0,0168012381;0,0168012381;0,047447592;1;0,0313;1;0,0271;1;0,0273;1;0,0244;0,4909;0,4909;0,5061;0;0,0221;0;0,029;0;0,0291;1;0,8318;13,5251;35,6505;13,5251;11,2073;0,0338;9,6717;0;8,5986
0,0168027878;0,0168027878;0,050021559;1;0,0421;1;0,0403;0;0,0025;1;0,0321;0,4941;0,4941;0,5713;0;0,0265;0;0,029;0;0,0015;1;0,5061;13,5566;34,8449;13,5566;6,3138;5,8263;1,2909;0;0,0071
0,0168027878;0,0168027878;0,0501301587;1;0,017;1;0,0343;1;0,0311;1;0,0302;0,497;0,4999;0,497;0;0,0392;0;0,008;0;0,0064;1;1,0398;13,5626;30,3049;13,5626;7,0769;6,1742;5,324;0;4,8246
0,0168027878;0,0168027878;0,0486693978;1;0,0306;1;0,0288;1;0,0287;1;0,0243;0,4988;0,4988;0,69;1;1,1564;0;0,0127;0;0,0195;1;1,1564;13,6236;23,9445;13,6236;10,0995;9,5159;3,9833;0;7,1412
0,017100513;0,017100513;0,0509009659;1;0,0334;1;0,0282;1;0,0282;1;0,0265;0,5005;0,5005;0,5669;0;0,0259;0;0,0072;0;0,028;0;0,0084;13,6532;27,4945;13,6532;5,1876;4,6378;3,9543;0;4,0186
0,0171028376;0,0171028376;0,0343612432;1;0,0261;1;0,0233;1;0,0238;1;0,0224;0,504;0,504;0,5146;1;1,1564;1;1,1564;0;0,0213;1;0,9996;13,7662;20,264;13,7662;5,7866;4,3674;4,4956;0;4,1166
0,0171028376;0,0171028376;0,0469237864;1;0,0339;1;0,032;1;0,0311;1;0,0286;0,5054;0,5054;0,5063;0;0,004;0;0,0065;0;0,0059;0;0,003;13,8055;16,4225;13,8055;8,0528;6,9601;6,0162;0;6,0869
